iteration	evaluations	runtime[s]	Bloques_Colocados-MAX[256][MAX]
42328	1058200	34.751	26
42329	1058225	34.752	26
42330	1058250	34.752	26
42331	1058275	34.753	26
42332	1058300	34.754	26
42333	1058325	34.755	26
42334	1058350	34.755	26
42335	1058375	34.756	26
42336	1058400	34.757	26
42337	1058425	34.757	26
42338	1058450	34.758	26
42339	1058475	34.759	26
42340	1058500	34.76	26
42341	1058525	34.76	26
42342	1058550	34.761	26
42343	1058575	34.762	26
42344	1058600	34.763	26
42345	1058625	34.763	26
42346	1058650	34.764	26
42347	1058675	34.765	26
42348	1058700	34.766	26
42349	1058725	34.766	26
42350	1058750	34.767	26
42351	1058775	34.768	26
42352	1058800	34.769	26
42353	1058825	34.769	26
42354	1058850	34.77	26
42355	1058875	34.771	26
42356	1058900	34.772	26
42357	1058925	34.772	26
42358	1058950	34.773	26
42359	1058975	34.774	26
42360	1059000	34.775	26
42361	1059025	34.775	26
42362	1059050	34.776	26
42363	1059075	34.777	26
42364	1059100	34.778	26
42365	1059125	34.778	26
42366	1059150	34.779	26
42367	1059175	34.78	26
42368	1059200	34.781	26
42369	1059225	34.782	26
42370	1059250	34.783	26
42371	1059275	34.783	26
42372	1059300	34.784	26
42373	1059325	34.785	26
42374	1059350	34.786	26
42375	1059375	34.786	26
42376	1059400	34.787	26
42377	1059425	34.788	26
42378	1059450	34.789	26
42379	1059475	34.789	26
42380	1059500	34.79	26
42381	1059525	34.791	26
42382	1059550	34.792	26
42383	1059575	34.792	26
42384	1059600	34.793	26
42385	1059625	34.794	26
42386	1059650	34.795	26
42387	1059675	34.795	26
42388	1059700	34.796	26
42389	1059725	34.797	26
42390	1059750	34.797	26
42391	1059775	34.798	26
42392	1059800	34.799	26
42393	1059825	34.8	26
42394	1059850	34.8	26
42395	1059875	34.801	26
42396	1059900	34.802	26
42397	1059925	34.803	26
42398	1059950	34.803	26
42399	1059975	34.804	26
42400	1060000	34.805	26
42401	1060025	34.806	26
42402	1060050	34.806	26
42403	1060075	34.807	26
42404	1060100	34.808	26
42405	1060125	34.808	26
42406	1060150	34.809	26
42407	1060175	34.81	26
42408	1060200	34.811	26
42409	1060225	34.811	26
42410	1060250	34.812	26
42411	1060275	34.813	26
42412	1060300	34.814	26
42413	1060325	34.814	26
42414	1060350	34.815	26
42415	1060375	34.816	26
42416	1060400	34.817	26
42417	1060425	34.817	26
42418	1060450	34.818	26
42419	1060475	34.819	26
42420	1060500	34.82	26
42421	1060525	34.821	26
42422	1060550	34.822	26
42423	1060575	34.822	26
42424	1060600	34.823	26
42425	1060625	34.824	26
42426	1060650	34.825	26
42427	1060675	34.825	26
42428	1060700	34.826	26
42429	1060725	34.827	26
42430	1060750	34.828	26
42431	1060775	34.828	26
42432	1060800	34.829	26
42433	1060825	34.83	26
42434	1060850	34.831	26
42435	1060875	34.831	26
42436	1060900	34.832	26
42437	1060925	34.833	26
42438	1060950	34.833	26
42439	1060975	34.834	26
42440	1061000	34.835	26
42441	1061025	34.836	26
42442	1061050	34.836	26
42443	1061075	34.837	26
42444	1061100	34.838	26
42445	1061125	34.839	26
42446	1061150	34.839	26
42447	1061175	34.84	26
42448	1061200	34.841	26
42449	1061225	34.842	26
42450	1061250	34.842	26
42451	1061275	34.843	26
42452	1061300	34.844	26
42453	1061325	34.845	26
42454	1061350	34.845	26
42455	1061375	34.846	26
42456	1061400	34.847	26
42457	1061425	34.848	26
42458	1061450	34.848	26
42459	1061475	34.849	26
42460	1061500	34.85	26
42461	1061525	34.851	26
42462	1061550	34.852	26
42463	1061575	34.852	26
42464	1061600	34.853	26
42465	1061625	34.854	26
42466	1061650	34.855	26
42467	1061675	34.855	26
42468	1061700	34.856	26
42469	1061725	34.857	26
42470	1061750	34.858	26
42471	1061775	34.858	26
42472	1061800	34.859	26
42473	1061825	34.86	26
42474	1061850	34.861	26
42475	1061875	34.862	26
42476	1061900	34.863	26
42477	1061925	34.863	26
42478	1061950	34.864	26
42479	1061975	34.866	26
42480	1062000	34.867	26
42481	1062025	34.868	26
42482	1062050	34.868	26
42483	1062075	34.869	26
42484	1062100	34.87	26
42485	1062125	34.871	26
42486	1062150	34.871	26
42487	1062175	34.872	26
42488	1062200	34.873	26
42489	1062225	34.874	26
42490	1062250	34.874	26
42491	1062275	34.875	26
42492	1062300	34.876	26
42493	1062325	34.877	26
42494	1062350	34.877	26
42495	1062375	34.878	26
42496	1062400	34.879	26
42497	1062425	34.88	26
42498	1062450	34.88	26
42499	1062475	34.881	26
42500	1062500	34.882	26
42501	1062525	34.882	26
42502	1062550	34.883	26
42503	1062575	34.884	26
42504	1062600	34.885	26
42505	1062625	34.885	26
42506	1062650	34.886	26
42507	1062675	34.887	26
42508	1062700	34.887	26
42509	1062725	34.888	26
42510	1062750	34.889	26
42511	1062775	34.89	26
42512	1062800	34.89	26
42513	1062825	34.891	26
42514	1062850	34.892	26
42515	1062875	34.893	26
42516	1062900	34.893	26
42517	1062925	34.894	26
42518	1062950	34.895	26
42519	1062975	34.896	26
42520	1063000	34.896	26
42521	1063025	34.897	26
42522	1063050	34.898	26
42523	1063075	34.899	26
42524	1063100	34.9	26
42525	1063125	34.901	26
42526	1063150	34.902	26
42527	1063175	34.903	26
42528	1063200	34.903	26
42529	1063225	34.904	26
42530	1063250	34.905	26
42531	1063275	34.906	26
42532	1063300	34.906	26
42533	1063325	34.907	26
42534	1063350	34.908	26
42535	1063375	34.909	26
42536	1063400	34.909	26
42537	1063425	34.91	26
42538	1063450	34.911	26
42539	1063475	34.912	26
42540	1063500	34.912	26
42541	1063525	34.913	26
42542	1063550	34.914	26
42543	1063575	34.915	26
42544	1063600	34.915	26
42545	1063625	34.916	26
42546	1063650	34.917	26
42547	1063675	34.918	26
42548	1063700	34.918	26
42549	1063725	34.919	26
42550	1063750	34.92	26
42551	1063775	34.921	26
42552	1063800	34.921	26
42553	1063825	34.922	26
42554	1063850	34.923	26
42555	1063875	34.924	26
42556	1063900	34.924	26
42557	1063925	34.925	26
42558	1063950	34.926	26
42559	1063975	34.927	26
42560	1064000	34.927	26
42561	1064025	34.928	26
42562	1064050	34.929	26
42563	1064075	34.93	26
42564	1064100	34.93	26
42565	1064125	34.931	26
42566	1064150	34.932	26
42567	1064175	34.932	26
42568	1064200	34.933	26
42569	1064225	34.934	26
42570	1064250	34.935	26
42571	1064275	34.935	26
42572	1064300	34.936	26
42573	1064325	34.937	26
42574	1064350	34.938	26
42575	1064375	34.938	26
42576	1064400	34.939	26
42577	1064425	34.94	26
42578	1064450	34.941	26
42579	1064475	34.942	26
42580	1064500	34.943	26
42581	1064525	34.943	26
42582	1064550	34.944	26
42583	1064575	34.945	26
42584	1064600	34.946	26
42585	1064625	34.946	26
42586	1064650	34.947	26
42587	1064675	34.948	26
42588	1064700	34.949	26
42589	1064725	34.95	26
42590	1064750	34.95	26
42591	1064775	34.951	26
42592	1064800	34.952	26
42593	1064825	34.953	26
42594	1064850	34.953	26
42595	1064875	34.954	26
42596	1064900	34.955	26
42597	1064925	34.956	26
42598	1064950	34.956	26
42599	1064975	34.957	26
42600	1065000	34.958	26
42601	1065025	34.959	26
42602	1065050	34.959	26
42603	1065075	34.96	26
42604	1065100	34.961	26
42605	1065125	34.962	26
42606	1065150	34.963	26
42607	1065175	34.963	26
42608	1065200	34.964	26
42609	1065225	34.965	26
42610	1065250	34.966	26
42611	1065275	34.967	26
42612	1065300	34.967	26
42613	1065325	34.968	26
42614	1065350	34.969	26
42615	1065375	34.97	26
42616	1065400	34.97	26
42617	1065425	34.975	26
42618	1065450	34.976	26
42619	1065475	34.977	26
42620	1065500	34.978	26
42621	1065525	34.978	26
42622	1065550	34.979	26
42623	1065575	34.98	26
42624	1065600	34.981	26
42625	1065625	34.982	26
42626	1065650	34.982	26
42627	1065675	34.983	26
42628	1065700	34.984	26
42629	1065725	34.985	26
42630	1065750	34.985	26
42631	1065775	34.986	26
42632	1065800	34.987	26
42633	1065825	34.988	26
42634	1065850	34.988	26
42635	1065875	34.989	26
42636	1065900	34.99	26
42637	1065925	34.991	26
42638	1065950	34.991	26
42639	1065975	34.992	26
42640	1066000	34.993	26
42641	1066025	34.994	26
42642	1066050	34.994	26
42643	1066075	34.995	26
42644	1066100	34.996	26
42645	1066125	34.997	26
42646	1066150	34.997	26
42647	1066175	34.998	26
42648	1066200	34.999	26
42649	1066225	35.0	26
42650	1066250	35.0	26
42651	1066275	35.001	26
42652	1066300	35.002	26
42653	1066325	35.002	26
42654	1066350	35.003	26
42655	1066375	35.004	26
42656	1066400	35.005	26
42657	1066425	35.005	26
42658	1066450	35.006	26
42659	1066475	35.007	26
42660	1066500	35.008	26
42661	1066525	35.008	26
42662	1066550	35.009	26
42663	1066575	35.01	26
42664	1066600	35.011	26
42665	1066625	35.011	26
42666	1066650	35.012	26
42667	1066675	35.013	26
42668	1066700	35.013	26
42669	1066725	35.014	26
42670	1066750	35.015	26
42671	1066775	35.016	26
42672	1066800	35.016	26
42673	1066825	35.017	26
42674	1066850	35.018	26
42675	1066875	35.019	26
42676	1066900	35.019	26
42677	1066925	35.022	26
42678	1066950	35.022	26
42679	1066975	35.023	26
42680	1067000	35.024	26
42681	1067025	35.025	26
42682	1067050	35.025	26
42683	1067075	35.026	26
42684	1067100	35.027	26
42685	1067125	35.028	26
42686	1067150	35.028	26
42687	1067175	35.029	26
42688	1067200	35.03	26
42689	1067225	35.031	26
42690	1067250	35.032	26
42691	1067275	35.033	26
42692	1067300	35.033	26
42693	1067325	35.034	26
42694	1067350	35.035	26
42695	1067375	35.036	26
42696	1067400	35.036	26
42697	1067425	35.037	26
42698	1067450	35.038	26
42699	1067475	35.038	26
42700	1067500	35.039	26
42701	1067525	35.04	26
42702	1067550	35.041	26
42703	1067575	35.041	26
42704	1067600	35.042	26
42705	1067625	35.043	26
42706	1067650	35.044	26
42707	1067675	35.044	26
42708	1067700	35.045	26
42709	1067725	35.046	26
42710	1067750	35.047	26
42711	1067775	35.048	26
42712	1067800	35.048	26
42713	1067825	35.049	26
42714	1067850	35.05	26
42715	1067875	35.05	26
42716	1067900	35.051	26
42717	1067925	35.052	26
42718	1067950	35.053	26
42719	1067975	35.053	26
42720	1068000	35.054	26
42721	1068025	35.055	26
42722	1068050	35.056	26
42723	1068075	35.056	26
42724	1068100	35.057	26
42725	1068125	35.058	26
42726	1068150	35.059	26
42727	1068175	35.059	26
42728	1068200	35.06	26
42729	1068225	35.061	26
42730	1068250	35.062	26
42731	1068275	35.063	26
42732	1068300	35.063	26
42733	1068325	35.064	26
42734	1068350	35.065	26
42735	1068375	35.066	26
42736	1068400	35.067	26
42737	1068425	35.067	26
42738	1068450	35.068	26
42739	1068475	35.069	26
42740	1068500	35.07	26
42741	1068525	35.07	26
42742	1068550	35.071	26
42743	1068575	35.072	26
42744	1068600	35.073	26
42745	1068625	35.073	26
42746	1068650	35.074	26
42747	1068675	35.075	26
42748	1068700	35.076	26
42749	1068725	35.076	26
42750	1068750	35.077	26
42751	1068775	35.078	26
42752	1068800	35.079	26
42753	1068825	35.079	26
42754	1068850	35.08	26
42755	1068875	35.081	26
42756	1068900	35.082	26
42757	1068925	35.082	26
42758	1068950	35.083	26
42759	1068975	35.084	26
42760	1069000	35.084	26
42761	1069025	35.085	26
42762	1069050	35.086	26
42763	1069075	35.087	26
42764	1069100	35.087	26
42765	1069125	35.088	26
42766	1069150	35.089	26
42767	1069175	35.09	26
42768	1069200	35.09	26
42769	1069225	35.091	26
42770	1069250	35.092	26
42771	1069275	35.093	26
42772	1069300	35.093	26
42773	1069325	35.094	26
42774	1069350	35.095	26
42775	1069375	35.095	26
42776	1069400	35.096	26
42777	1069425	35.097	26
42778	1069450	35.098	26
42779	1069475	35.098	26
42780	1069500	35.099	26
42781	1069525	35.1	26
42782	1069550	35.101	26
42783	1069575	35.101	26
42784	1069600	35.103	26
42785	1069625	35.104	26
42786	1069650	35.106	26
42787	1069675	35.107	26
42788	1069700	35.108	26
42789	1069725	35.11	26
42790	1069750	35.111	26
42791	1069775	35.112	26
42792	1069800	35.113	26
42793	1069825	35.114	26
42794	1069850	35.114	26
42795	1069875	35.115	26
42796	1069900	35.116	26
42797	1069925	35.116	26
42798	1069950	35.117	26
42799	1069975	35.118	26
42800	1070000	35.119	26
42801	1070025	35.119	26
42802	1070050	35.12	26
42803	1070075	35.121	26
42804	1070100	35.122	26
42805	1070125	35.122	26
42806	1070150	35.123	26
42807	1070175	35.124	26
42808	1070200	35.125	26
42809	1070225	35.125	26
42810	1070250	35.126	26
42811	1070275	35.127	26
42812	1070300	35.128	26
42813	1070325	35.128	26
42814	1070350	35.129	26
42815	1070375	35.13	26
42816	1070400	35.131	26
42817	1070425	35.131	26
42818	1070450	35.132	26
42819	1070475	35.133	26
42820	1070500	35.134	26
42821	1070525	35.134	26
42822	1070550	35.135	26
42823	1070575	35.136	26
42824	1070600	35.137	26
42825	1070625	35.137	26
42826	1070650	35.138	26
42827	1070675	35.139	26
42828	1070700	35.139	26
42829	1070725	35.14	26
42830	1070750	35.141	26
42831	1070775	35.142	26
42832	1070800	35.143	26
42833	1070825	35.144	26
42834	1070850	35.144	26
42835	1070875	35.145	26
42836	1070900	35.146	26
42837	1070925	35.147	26
42838	1070950	35.147	26
42839	1070975	35.148	26
42840	1071000	35.149	26
42841	1071025	35.15	26
42842	1071050	35.15	26
42843	1071075	35.151	26
42844	1071100	35.152	26
42845	1071125	35.153	26
42846	1071150	35.153	26
42847	1071175	35.154	26
42848	1071200	35.155	26
42849	1071225	35.156	26
42850	1071250	35.156	26
42851	1071275	35.157	26
42852	1071300	35.158	26
42853	1071325	35.159	26
42854	1071350	35.159	26
42855	1071375	35.16	26
42856	1071400	35.161	26
42857	1071425	35.162	26
42858	1071450	35.162	26
42859	1071475	35.163	26
42860	1071500	35.164	26
42861	1071525	35.165	26
42862	1071550	35.165	26
42863	1071575	35.166	26
42864	1071600	35.167	26
42865	1071625	35.168	26
42866	1071650	35.169	26
42867	1071675	35.169	26
42868	1071700	35.17	26
42869	1071725	35.171	26
42870	1071750	35.171	26
42871	1071775	35.172	26
42872	1071800	35.173	26
42873	1071825	35.174	26
42874	1071850	35.174	26
42875	1071875	35.175	26
42876	1071900	35.177	26
42877	1071925	35.178	26
42878	1071950	35.179	26
42879	1071975	35.18	26
42880	1072000	35.18	26
42881	1072025	35.181	26
42882	1072050	35.182	26
42883	1072075	35.183	26
42884	1072100	35.184	26
42885	1072125	35.185	26
42886	1072150	35.185	26
42887	1072175	35.186	26
42888	1072200	35.187	26
42889	1072225	35.188	26
42890	1072250	35.188	26
42891	1072275	35.189	26
42892	1072300	35.19	26
42893	1072325	35.191	26
42894	1072350	35.191	26
42895	1072375	35.192	26
42896	1072400	35.193	26
42897	1072425	35.193	26
42898	1072450	35.194	26
42899	1072475	35.195	26
42900	1072500	35.196	26
42901	1072525	35.196	26
42902	1072550	35.197	26
42903	1072575	35.198	26
42904	1072600	35.199	26
42905	1072625	35.199	26
42906	1072650	35.2	26
42907	1072675	35.201	26
42908	1072700	35.202	26
42909	1072725	35.202	26
42910	1072750	35.203	26
42911	1072775	35.204	26
42912	1072800	35.205	26
42913	1072825	35.205	26
42914	1072850	35.206	26
42915	1072875	35.207	26
42916	1072900	35.208	26
42917	1072925	35.208	26
42918	1072950	35.209	26
42919	1072975	35.21	26
42920	1073000	35.211	26
42921	1073025	35.211	26
42922	1073050	35.212	26
42923	1073075	35.213	26
42924	1073100	35.213	26
42925	1073125	35.214	26
42926	1073150	35.215	26
42927	1073175	35.216	26
42928	1073200	35.216	26
42929	1073225	35.217	26
42930	1073250	35.218	26
42931	1073275	35.219	26
42932	1073300	35.219	26
42933	1073325	35.22	26
42934	1073350	35.221	26
42935	1073375	35.222	26
42936	1073400	35.223	26
42937	1073425	35.223	26
42938	1073450	35.224	26
42939	1073475	35.225	26
42940	1073500	35.226	26
42941	1073525	35.226	26
42942	1073550	35.227	26
42943	1073575	35.228	26
42944	1073600	35.229	26
42945	1073625	35.229	26
42946	1073650	35.23	26
42947	1073675	35.231	26
42948	1073700	35.232	26
42949	1073725	35.232	26
42950	1073750	35.233	26
42951	1073775	35.234	26
42952	1073800	35.235	26
42953	1073825	35.236	26
42954	1073850	35.236	26
42955	1073875	35.237	26
42956	1073900	35.238	26
42957	1073925	35.239	26
42958	1073950	35.239	26
42959	1073975	35.24	26
42960	1074000	35.241	26
42961	1074025	35.242	26
42962	1074050	35.242	26
42963	1074075	35.243	26
42964	1074100	35.244	26
42965	1074125	35.244	26
42966	1074150	35.245	26
42967	1074175	35.246	26
42968	1074200	35.247	26
42969	1074225	35.248	26
42970	1074250	35.248	26
42971	1074275	35.249	26
42972	1074300	35.25	26
42973	1074325	35.251	26
42974	1074350	35.251	26
42975	1074375	35.252	26
42976	1074400	35.253	26
42977	1074425	35.254	26
42978	1074450	35.254	26
42979	1074475	35.255	26
42980	1074500	35.256	26
42981	1074525	35.257	26
42982	1074550	35.257	26
42983	1074575	35.258	26
42984	1074600	35.259	26
42985	1074625	35.26	26
42986	1074650	35.26	26
42987	1074675	35.261	26
42988	1074700	35.262	26
42989	1074725	35.263	26
42990	1074750	35.264	26
42991	1074775	35.265	26
42992	1074800	35.265	26
42993	1074825	35.266	26
42994	1074850	35.267	26
42995	1074875	35.268	26
42996	1074900	35.268	26
42997	1074925	35.269	26
42998	1074950	35.27	26
42999	1074975	35.271	26
43000	1075000	35.271	26
43001	1075025	35.272	26
43002	1075050	35.273	26
43003	1075075	35.274	26
43004	1075100	35.274	26
43005	1075125	35.275	26
43006	1075150	35.276	26
43007	1075175	35.277	26
43008	1075200	35.277	26
43009	1075225	35.278	26
43010	1075250	35.279	26
43011	1075275	35.28	26
43012	1075300	35.28	26
43013	1075325	35.281	26
43014	1075350	35.282	26
43015	1075375	35.282	26
43016	1075400	35.283	26
43017	1075425	35.284	26
43018	1075450	35.285	26
43019	1075475	35.285	26
43020	1075500	35.286	26
43021	1075525	35.287	26
43022	1075550	35.288	26
43023	1075575	35.288	26
43024	1075600	35.289	26
43025	1075625	35.29	26
43026	1075650	35.291	26
43027	1075675	35.291	26
43028	1075700	35.292	26
43029	1075725	35.293	26
43030	1075750	35.294	26
43031	1075775	35.294	26
43032	1075800	35.295	26
43033	1075825	35.296	26
43034	1075850	35.296	26
43035	1075875	35.297	26
43036	1075900	35.298	26
43037	1075925	35.299	26
43038	1075950	35.299	26
43039	1075975	35.3	26
43040	1076000	35.301	26
43041	1076025	35.302	26
43042	1076050	35.303	26
43043	1076075	35.304	26
43044	1076100	35.305	26
43045	1076125	35.305	26
43046	1076150	35.306	26
43047	1076175	35.307	26
43048	1076200	35.308	26
43049	1076225	35.308	26
43050	1076250	35.309	26
43051	1076275	35.31	26
43052	1076300	35.311	26
43053	1076325	35.311	26
43054	1076350	35.312	26
43055	1076375	35.313	26
43056	1076400	35.314	26
43057	1076425	35.314	26
43058	1076450	35.315	26
43059	1076475	35.316	26
43060	1076500	35.317	26
43061	1076525	35.318	26
43062	1076550	35.319	26
43063	1076575	35.319	26
43064	1076600	35.32	26
43065	1076625	35.321	26
43066	1076650	35.321	26
43067	1076675	35.322	26
43068	1076700	35.323	26
43069	1076725	35.324	26
43070	1076750	35.325	26
43071	1076775	35.325	26
43072	1076800	35.326	26
43073	1076825	35.327	26
43074	1076850	35.327	26
43075	1076875	35.329	26
43076	1076900	35.33	26
43077	1076925	35.331	26
43078	1076950	35.332	26
43079	1076975	35.332	26
43080	1077000	35.333	26
43081	1077025	35.334	26
43082	1077050	35.335	26
43083	1077075	35.335	26
43084	1077100	35.336	26
43085	1077125	35.337	26
43086	1077150	35.338	26
43087	1077175	35.338	26
43088	1077200	35.339	26
43089	1077225	35.34	26
43090	1077250	35.341	26
43091	1077275	35.341	26
43092	1077300	35.342	26
43093	1077325	35.343	26
43094	1077350	35.344	26
43095	1077375	35.345	26
43096	1077400	35.345	26
43097	1077425	35.346	26
43098	1077450	35.347	26
43099	1077475	35.348	26
43100	1077500	35.348	26
43101	1077525	35.349	26
43102	1077550	35.35	26
43103	1077575	35.351	26
43104	1077600	35.351	26
43105	1077625	35.352	26
43106	1077650	35.353	26
43107	1077675	35.354	26
43108	1077700	35.354	26
43109	1077725	35.355	26
43110	1077750	35.356	26
43111	1077775	35.357	26
43112	1077800	35.357	26
43113	1077825	35.358	26
43114	1077850	35.359	26
43115	1077875	35.36	26
43116	1077900	35.36	26
43117	1077925	35.361	26
43118	1077950	35.362	26
43119	1077975	35.362	26
43120	1078000	35.363	26
43121	1078025	35.364	26
43122	1078050	35.365	26
43123	1078075	35.366	26
43124	1078100	35.366	26
43125	1078125	35.367	26
43126	1078150	35.368	26
43127	1078175	35.369	26
43128	1078200	35.369	26
43129	1078225	35.37	26
43130	1078250	35.371	26
43131	1078275	35.372	26
43132	1078300	35.372	26
43133	1078325	35.373	26
43134	1078350	35.374	26
43135	1078375	35.375	26
43136	1078400	35.375	26
43137	1078425	35.376	26
